withdrawal,tax,average_rate,marginal_rate,statutory_rate
1.13875,0.1402483385802922,0.07796243883637177,0.220000000000008,0.22
1.1400000000000001,0.14052333858029226,0.07806106661268564,0.21999999999998046,0.22
1.14125,0.14079833858029223,0.07815955751410036,0.22000000000000267,0.22
1.1425,0.14107333858029222,0.07825791182534937,0.22000000000000267,0.22
1.14375,0.14134833858029222,0.07835612983037682,0.22000000000000267,0.22
1.145,0.14162333858029222,0.07845421181234044,0.22000000000000267,0.22
1.14625,0.14189833858029222,0.07855215805361417,0.22000000000000267,0.22
1.1475,0.1421733385802922,0.0786499688357909,0.22000000000000267,0.22
1.14875,0.1424483385802922,0.07874764443968521,0.2199999999999858,0.22
1.1500000000000001,0.14272333858029224,0.07884518514533602,0.22000000000000267,0.22
1.15125,0.14299833858029223,0.07894259123200922,0.22000000000000267,0.22
1.1525,0.14327333858029223,0.07903986297820047,0.22000000000000267,0.22
1.15375,0.14354833858029223,0.07913700066163766,0.22000000000000267,0.22
1.155,0.14382333858029223,0.07923400455928375,0.22000000000000267,0.22
1.15625,0.14409833858029222,0.0793308749473393,0.22000000000000267,0.22
1.1575,0.14437333858029222,0.07942761210124506,0.21999999999998046,0.22
1.15875,0.1446483385802922,0.07952421629568465,0.22000000000000267,0.22
1.16,0.1449233385802922,0.07962068780458718,0.220000000000008,0.22
1.1612500000000001,0.14519833858029224,0.07971702690112975,0.22000000000000267,0.22
1.1625,0.14547333858029224,0.07981323385774004,0.22000000000000267,0.22
1.16375,0.14574833858029224,0.07990930894609899,0.22000000000000267,0.22
1.165,0.14602333858029223,0.08000525243714321,0.22000000000000267,0.22
1.16625,0.14629833858029223,0.08010106460106765,0.21999999999998046,0.22
1.1675,0.1465733385802922,0.08019674570732804,0.22000000000000267,0.22
1.16875,0.1468483385802922,0.0802922960246435,0.22000000000000267,0.22
1.17,0.1471233385802922,0.08038771582099898,0.220000000000008,0.22
1.1712500000000001,0.14739833858029225,0.08048300536364782,0.22000000000000267,0.22
1.1725,0.14767333858029225,0.08057816491911417,0.22000000000000267,0.22
1.17375,0.14794833858029224,0.0806731947531956,0.22000000000000267,0.22
1.175,0.14822333858029224,0.0807680951309655,0.21999999999998046,0.22
1.17625,0.1484983385802922,0.08086286631677549,0.22000000000000267,0.22
1.1775,0.1487733385802922,0.08095750857425799,0.22000000000000267,0.22
1.17875,0.1490483385802922,0.08105202216632856,0.22000000000000267,0.22
1.18,0.1493233385802922,0.08114640735518844,0.220000000000008,0.22
1.1812500000000001,0.14959833858029226,0.08124066440232688,0.21999999999998046,0.22
1.1825,0.14987333858029223,0.08133479356852356,0.22000000000000267,0.22
1.18375,0.15014833858029222,0.08142879511385111,0.22000000000000267,0.22
1.185,0.15042333858029222,0.08152266929767735,0.22000000000000267,0.22
1.18625,0.15069833858029222,0.08161641637866777,0.22000000000000267,0.22
1.1875,0.15097333858029222,0.0817100366147879,0.22000000000000267,0.22
1.18875,0.1512483385802922,0.08180353026330564,0.22000000000000267,0.22
1.19,0.1515233385802922,0.08189689758079363,0.22000000000000267,0.22
1.19125,0.1517983385802922,0.08199013882313162,0.2199999999999858,0.22
1.1925000000000001,0.15207333858029223,0.0820832542455088,0.22000000000000267,0.22
1.19375,0.15234833858029223,0.08217624410242608,0.22000000000000267,0.22
1.195,0.15262333858029223,0.08226910864769847,0.22000000000000267,0.22
1.19625,0.15289833858029223,0.08236184813445739,0.22000000000000267,0.22
1.1975,0.15317333858029222,0.08245446281515291,0.22000000000000267,0.22
1.19875,0.15344833858029222,0.08254695294155608,0.22000000000000267,0.22
1.2,0.15372333858029222,0.08263931876476123,0.22000000000000267,0.22
1.20125,0.15399833858029222,0.08273156053518821,0.2199999999999858,0.22
1.2025000000000001,0.15427333858029224,0.08282367850258467,0.22000000000000267,0.22
1.20375,0.15454833858029224,0.08291567291602829,0.22000000000000267,0.22
1.205,0.15482333858029224,0.08300754402392906,0.22000000000000267,0.22
1.20625,0.15509833858029223,0.08309929207403148,0.22000000000000267,0.22
1.2075,0.15537333858029223,0.08319091731341684,0.21999999999998046,0.22
1.20875,0.1556483385802922,0.08328241998850536,0.22000000000000267,0.22
1.21,0.1559233385802922,0.0833738003450585,0.22000000000000267,0.22
1.21125,0.1561983385802922,0.08346505862818104,0.220000000000008,0.22
1.2125000000000001,0.15647333858029225,0.0835561950823234,0.22000000000000267,0.22
1.21375,0.15674833858029225,0.08364720995128368,0.22000000000000267,0.22
1.215,0.15702333858029224,0.08373810347820995,0.22000000000000267,0.22
1.21625,0.15729833858029224,0.08382887590560241,0.21999999999998046,0.22
1.2175,0.1575733385802922,0.08391952747531546,0.22000000000000267,0.22
1.21875,0.1578483385802922,0.08401005842855994,0.22000000000000267,0.22
1.22,0.1581233385802922,0.0841004690059052,0.22000000000000267,0.22
1.22125,0.1583983385802922,0.08419075944728129,0.22000000000000267,0.22
1.2225,0.1586733385802922,0.08428092999198102,0.220000000000008,0.22
1.2237500000000001,0.15894833858029225,0.08437098087866214,0.22000000000000267,0.22
1.225,0.15922333858029225,0.0844609123453494,0.21999999999998046,0.22
1.22625,0.15949833858029222,0.08455072462943662,0.22000000000000267,0.22
1.2275,0.15977333858029222,0.08464041796768892,0.22000000000000267,0.22
1.22875,0.16004833858029222,0.08472999259624461,0.22000000000000267,0.22
1.23,0.1603233385802922,0.0848194487506174,0.22000000000000267,0.22
1.23125,0.1605983385802922,0.08490878666569837,0.22000000000000267,0.22
1.2325,0.1608733385802922,0.08499800657575812,0.2199999999999858,0.22
1.2337500000000001,0.16114833858029223,0.08508710871444874,0.22000000000000267,0.22
1.235,0.16142333858029223,0.08517609331480591,0.22000000000000267,0.22
1.23625,0.16169833858029223,0.08526496060925084,0.22000000000000267,0.22
1.2375,0.16197333858029223,0.08535371082959245,0.22000000000000267,0.22
1.23875,0.16224833858029222,0.08544234420702919,0.22000000000000267,0.22
1.24,0.16252333858029222,0.08553086097215121,0.22000000000000267,0.22
1.24125,0.16279833858029222,0.08561926135494229,0.22000000000000267,0.22
1.2425,0.16307333858029222,0.08570754558478182,0.2199999999999858,0.22
1.2437500000000001,0.16334833858029224,0.08579571389044682,0.22000000000000267,0.22
1.245,0.16362333858029224,0.0858837665001139,0.22000000000000267,0.22
1.24625,0.16389833858029224,0.08597170364136121,0.22000000000000267,0.22
1.2475,0.16417333858029223,0.08605952554117044,0.22000000000000267,0.22
1.24875,0.16444833858029223,0.08614723242592874,0.21999999999998046,0.22
1.25,0.1647233385802922,0.08623482452143065,0.22000000000002487,0.22
1.25125,0.16499833858029223,0.08632230205288016,0.21999999999998046,0.22
1.2525,0.1652733385802922,0.08640966524489241,0.22000000000000267,0.22
1.25375,0.1655483385802922,0.08649691432149587,0.220000000000008,0.22
1.2550000000000001,0.16582333858029225,0.08658404950613405,0.22000000000000267,0.22
1.25625,0.16609833858029224,0.0866710710216675,0.22000000000000267,0.22
1.2575,0.16637333858029224,0.08675797909037575,0.21999999999998046,0.22
1.25875,0.1666483385802922,0.08684477393395908,0.22000000000000267,0.22
1.26,0.1669233385802922,0.08693145577354054,0.22000000000000267,0.22
1.26125,0.1671983385802922,0.08701802482966775,0.22000000000000267,0.22
1.2625,0.1674733385802922,0.08710448132231474,0.22000000000000267,0.22
1.26375,0.1677483385802922,0.08719082547088393,0.220000000000008,0.22
1.2650000000000001,0.16802333858029225,0.08727705749420787,0.22000000000000267,0.22
1.26625,0.16829833858029225,0.08736317761055114,0.21999999999998046,0.22
1.2675,0.16857333858029222,0.08744918603761213,0.22000000000000267,0.22
1.26875,0.16884833858029222,0.08753508299252508,0.22000000000000267,0.22
1.27,0.16912333858029222,0.0876208686918616,0.22000000000000267,0.22
1.27125,0.1693983385802922,0.08770654335163272,0.22000000000000267,0.22
1.2725,0.1696733385802922,0.08779210718729064,0.22000000000000267,0.22
1.27375,0.1699483385802922,0.08787756041373047,0.220000000000008,0.22
1.2750000000000001,0.17022333858029226,0.08796290324529217,0.21999999999998046,0.22
1.27625,0.17049833858029223,0.08804813589576213,0.22000000000000267,0.22
1.2775,0.17077333858029223,0.08813325857837521,0.22000000000000267,0.22
1.27875,0.17104833858029223,0.08821827150581633,0.22000000000000267,0.22
1.28,0.17132333858029222,0.0883031748902223,0.22000000000000267,0.22
1.28125,0.17159833858029222,0.0883879689431836,0.22000000000000267,0.22
1.2825,0.17187333858029222,0.08847265387574613,0.22000000000000267,0.22
1.28375,0.17214833858029222,0.08855722989841291,0.21999999999998046,0.22
1.285,0.17242333858029218,0.08864169722114593,0.220000000000008,0.22
1.2862500000000001,0.17269833858029224,0.08872605605336781,0.22000000000000267,0.22
1.2875,0.17297333858029224,0.0888103066039635,0.22000000000000267,0.22
1.28875,0.17324833858029223,0.0888944490812821,0.22000000000000267,0.22
1.29,0.17352333858029223,0.08897848369313853,0.22000000000000267,0.22
1.29125,0.17379833858029223,0.08906241064681522,0.22000000000000267,0.22
1.2925,0.17407333858029223,0.08914623014906382,0.21999999999998046,0.22
1.29375,0.1743483385802922,0.08922994240610693,0.22000000000000267,0.22
1.295,0.1746233385802922,0.08931354762363981,0.220000000000008,0.22
1.2962500000000001,0.17489833858029225,0.08939704600683199,0.22000000000000267,0.22
1.2975,0.17517333858029224,0.08948043776032895,0.22000000000000267,0.22
1.29875,0.17544833858029224,0.08956372308825387,0.21999999999998046,0.22
1.3,0.1757233385802922,0.08964690219420925,0.22000000000002487,0.22
1.30125,0.17599833858029224,0.0897299752812786,0.21999999999998046,0.22
1.3025,0.1762733385802922,0.08981294255202799,0.22000000000000267,0.22
1.30375,0.1765483385802922,0.08989580420850785,0.22000000000000267,0.22
1.305,0.1768233385802922,0.0899785604522545,0.220000000000008,0.22
1.3062500000000001,0.17709833858029225,0.0900612114842918,0.22000000000000267,0.22
1.3075,0.17737333858029225,0.09014375750513282,0.21999999999998046,0.22
1.30875,0.17764833858029222,0.0902261987147814,0.22000000000000267,0.22
1.31,0.17792333858029222,0.09030853531273383,0.22000000000000267,0.22
1.31125,0.17819833858029221,0.09039076749798046,0.22000000000000267,0.22
1.3125,0.1784733385802922,0.09047289546900719,0.22000000000000267,0.22
1.31375,0.1787483385802922,0.09055491942379722,0.22000000000000267,0.22
1.315,0.1790233385802922,0.09063683955983252,0.22000000000000267,0.22
1.31625,0.1792983385802922,0.09071865607409553,0.2199999999999858,0.22
1.3175000000000001,0.17957333858029223,0.0908003691630706,0.22000000000000267,0.22
1.31875,0.17984833858029223,0.0908819790227457,0.22000000000000267,0.22
1.32,0.18012333858029222,0.09096348584861387,0.22000000000000267,0.22
1.32125,0.18039833858029222,0.09104488983567487,0.22000000000000267,0.22
1.3225,0.18067333858029222,0.09112619117843668,0.22000000000000267,0.22
1.32375,0.18094833858029222,0.0912073900709171,0.22000000000000267,0.22
1.325,0.18122333858029221,0.09128848670664523,0.21999999999998046,0.22
1.32625,0.18149833858029218,0.09136948127866304,0.220000000000008,0.22
1.3275000000000001,0.18177333858029224,0.09145037397952696,0.22000000000000267,0.22
1.32875,0.18204833858029223,0.09153116500130926,0.22000000000000267,0.22
1.33,0.18232333858029223,0.0916118545355997,0.22000000000000267,0.22
1.33125,0.18259833858029223,0.09169244277350701,0.22000000000000267,0.22
1.3325,0.18287333858029223,0.09177292990566038,0.22000000000000267,0.22
1.33375,0.18314833858029222,0.09185331612221101,0.21999999999998046,0.22
1.335,0.1834233385802922,0.09193360161283347,0.22000000000000267,0.22
1.33625,0.1836983385802922,0.09201378656672743,0.220000000000008,0.22
1.3375000000000001,0.18397333858029224,0.09209387117261894,0.22000000000000267,0.22
1.33875,0.18424833858029224,0.09217385561876194,0.22000000000000267,0.22
1.34,0.18452333858029224,0.09225374009293984,0.22000000000000267,0.22
1.34125,0.18479833858029224,0.09233352478246688,0.22000000000000267,0.22
1.3425,0.18507333858029223,0.09241320987418972,0.21999999999998046,0.22
1.34375,0.1853483385802922,0.09249279555448871,0.22000000000000267,0.22
1.345,0.1856233385802922,0.0925722820092795,0.22000000000000267,0.22
1.34625,0.1858983385802922,0.09265166942401445,0.22000000000000267,0.22
1.3475,0.1861733385802922,0.0927309579836841,0.220000000000008,0.22
1.3487500000000001,0.18644833858029225,0.09281014787281847,0.21999999999998046,0.22
1.35,0.18672333858029222,0.0928892392754886,0.22000000000002487,0.22
1.35125,0.18699833858029224,0.0929682323753081,0.21999999999998046,0.22
1.3525,0.18727333858029221,0.09304712735543424,0.22000000000000267,0.22
1.35375,0.1875483385802922,0.09312592439856972,0.22000000000000267,0.22
1.355,0.1878233385802922,0.09320462368696383,0.22000000000000267,0.22
1.35625,0.1880983385802922,0.09328322540241403,0.22000000000000267,0.22
1.3575,0.1883733385802922,0.09336172972626719,0.2199999999999858,0.22
1.3587500000000001,0.18864833858029223,0.09344013683942105,0.22000000000000267,0.22
1.36,0.18892333858029223,0.09351844692232573,0.22000000000000267,0.22
1.36125,0.18919833858029222,0.0935966601549849,0.22000000000000267,0.22
1.3625,0.18947333858029222,0.09367477671695729,0.22000000000000267,0.22
1.36375,0.18974833858029222,0.09375279678735805,0.22000000000000267,0.22
1.365,0.19002333858029222,0.09383072054486016,0.22000000000000267,0.22
1.36625,0.19029833858029221,0.09390854816769566,0.22000000000000267,0.22
1.3675,0.1905733385802922,0.09398627983365708,0.2199999999999858,0.22
1.3687500000000001,0.19084833858029224,0.0940639157200989,0.22000000000000267,0.22
1.37,0.19112333858029223,0.09414145600393874,0.22000000000000267,0.22
1.37125,0.19139833858029223,0.09421890086165874,0.22000000000000267,0.22
1.3725,0.19167333858029223,0.09429625046930698,0.22000000000000267,0.22
1.37375,0.19194833858029223,0.09437350500249878,0.22000000000000267,0.22
1.375,0.19222333858029222,0.09445066463641794,0.21999999999998046,0.22
1.37625,0.1924983385802922,0.09452772954581813,0.22000000000002487,0.22
1.3775,0.19277333858029222,0.09460469990502432,0.21999999999998046,0.22
1.37875,0.1930483385802922,0.09468157588793387,0.220000000000008,0.22
1.3800000000000001,0.19332333858029224,0.09475835766801803,0.22000000000000267,0.22
1.38125,0.19359833858029224,0.09483504541832309,0.21999999999998046,0.22
1.3825,0.1938733385802922,0.09491163931147187,0.22000000000002487,0.22
1.38375,0.19414833858029223,0.09498813951966485,0.21999999999998046,0.22
1.385,0.1944233385802922,0.09506454621468147,0.22000000000002487,0.22
1.38625,0.19469833858029223,0.09514085956788156,0.21999999999998046,0.22
1.3875,0.1949733385802922,0.09521707975020645,0.22000000000000267,0.22
1.38875,0.1952483385802922,0.09529320693218038,0.220000000000008,0.22
1.3900000000000001,0.19552333858029225,0.09536924128391164,0.21999999999998046,0.22
1.39125,0.19579833858029222,0.09544518297509397,0.22000000000002487,0.22
1.3925,0.19607333858029224,0.09552103217500775,0.21999999999998046,0.22
1.39375,0.19634833858029221,0.0955967890525212,0.22000000000002487,0.22
1.395,0.19662333858029224,0.09567245377609183,0.21999999999998046,0.22
1.39625,0.1968983385802922,0.09574802651376747,0.22000000000000267,0.22
1.3975,0.1971733385802922,0.09582350743318764,0.22000000000000267,0.22
1.39875,0.1974483385802922,0.09589889670158472,0.2199999999999858,0.22
1.4000000000000001,0.19772333858029223,0.09597419448578526,0.22000000000002487,0.22
1.40125,0.19799833858029225,0.09604940095221116,0.21999999999998046,0.22
1.4025,0.19827333858029222,0.09612451626688086,0.22000000000000267,0.22
1.40375,0.19854833858029222,0.09619954059541068,0.22000000000000267,0.22
1.405,0.19882333858029222,0.09627447410301596,0.22000000000000267,0.22
1.40625,0.19909833858029222,0.09634931695451221,0.22000000000000267,0.22
1.4075,0.19937333858029221,0.09642406931431644,0.21999999999998046,0.22
1.40875,0.19964833858029218,0.09649873134644829,0.22000000000002487,0.22
1.41,0.1999233385802922,0.09657330321453131,0.2199999999999858,0.22
1.4112500000000001,0.20019833858029223,0.096647785081794,0.22000000000000267,0.22
1.4125,0.20047333858029223,0.09672217711107113,0.22000000000000267,0.22
1.41375,0.20074833858029223,0.09679647946480496,0.22000000000000267,0.22
1.415,0.20102333858029223,0.09687069230504625,0.22000000000000267,0.22
1.41625,0.20129833858029222,0.0969448157934556,0.21999999999998046,0.22
1.4175,0.2015733385802922,0.09701885009130455,0.22000000000002487,0.22
1.41875,0.20184833858029222,0.09709279535947685,0.21999999999998046,0.22
1.42,0.2021233385802922,0.09716665175846939,0.220000000000008,0.22
1.4212500000000001,0.20239833858029224,0.09724041944839362,0.22000000000000267,0.22
1.4225,0.20267333858029224,0.09731409858897659,0.22000000000000267,0.22
1.42375,0.20294833858029224,0.09738768933956209,0.22000000000000267,0.22
1.425,0.20322333858029223,0.0974611918591118,0.21999999999998046,0.22
1.42625,0.2034983385802922,0.0975346063062065,0.22000000000002487,0.22
1.4275,0.20377333858029223,0.0976079328390472,0.21999999999998046,0.22
1.42875,0.2040483385802922,0.09768117161545616,0.22000000000000267,0.22
1.43,0.2043233385802922,0.09775432279287811,0.220000000000008,0.22
1.4312500000000001,0.20459833858029225,0.09782738652838148,0.21999999999998046,0.22
1.4325,0.20487333858029222,0.09790036297865928,0.22000000000002487,0.22
1.43375,0.20514833858029224,0.09797325230003047,0.21999999999998046,0.22
1.435,0.20542333858029221,0.09804605464844086,0.22000000000002487,0.22
1.43625,0.20569833858029224,0.09811877017946448,0.21999999999998046,0.22
1.4375,0.2059733385802922,0.09819139904830435,0.22000000000000267,0.22
1.43875,0.2062483385802922,0.09826394140979387,0.22000000000004707,0.22
1.44,0.20652333858029226,0.09833639741839786,0.21999999999995826,0.22
1.44125,0.2067983385802922,0.0984087672282135,0.220000000000008,0.22
1.4425000000000001,0.20707333858029225,0.09848105099297165,0.22000000000002487,0.22
1.44375,0.20734833858029228,0.09855324886603775,0.21999999999998046,0.22
1.445,0.20762333858029225,0.09862536100041301,0.21999999999993605,0.22
1.44625,0.20789833858029216,0.09869738754873544,0.22000000000004707,0.22
1.4475,0.20817333858029222,0.09876932866328104,0.22000000000004707,0.22
1.44875,0.20844833858029227,0.09884118449596467,0.21999999999995826,0.22
1.45,0.2087233385802922,0.09891295519834124,0.21999999999995826,0.22
1.45125,0.20899833858029215,0.09898464092160683,0.2200000000000746,0.22
1.4525000000000001,0.2092733385802923,0.09905624181659972,0.21999999999995826,0.22
1.45375,0.20954833858029223,0.09912775803380124,0.21999999999995826,0.22
1.455,0.20982333858029217,0.09919918972333716,0.22000000000004707,0.22
1.45625,0.21009833858029223,0.0992705370349786,0.22000000000004707,0.22
1.4575,0.21037333858029228,0.09934180011814292,0.21999999999993605,0.22
1.45875,0.2106483385802922,0.09941297912189496,0.21999999999998046,0.22
1.46,0.21092333858029216,0.09948407419494812,0.22000000000002487,0.22
1.46125,0.2111983385802922,0.09955508548566518,0.220000000000008,0.22
1.4625000000000001,0.21147333858029224,0.09962601314205947,0.21999999999995826,0.22
1.46375,0.21174833858029218,0.09969685731179587,0.22000000000004707,0.22
1.465,0.21202333858029224,0.0997676181421919,0.22000000000004707,0.22
1.46625,0.2122983385802923,0.09983829578021863,0.21999999999993605,0.22
1.4675,0.2125733385802922,0.0999088903725017,0.21999999999998046,0.22
1.46875,0.21284833858029217,0.09997940206532253,0.22000000000002487,0.22
1.47,0.2131233385802922,0.10004983100461907,0.22000000000004707,0.22
1.47125,0.21339833858029225,0.10012017733598697,0.21999999999995826,0.22
1.4725,0.2136733385802922,0.10019044120468046,0.220000000000008,0.22
1.4737500000000001,0.21394833858029225,0.10026062275561354,0.22000000000004707,0.22
1.475,0.2142233385802923,0.10033072213336078,0.21999999999993605,0.22
1.47625,0.2144983385802922,0.10040073948215834,0.21999999999998046,0.22
1.4775,0.21477333858029218,0.1004706749459052,0.22000000000002487,0.22
1.47875,0.2150483385802922,0.10054052866816379,0.22000000000004707,0.22
1.48,0.21532333858029226,0.10061030079216123,0.21999999999995826,0.22
1.48125,0.2155983385802922,0.1006799914607901,0.21999999999995826,0.22
1.4825,0.21587333858029215,0.10074960081660968,0.2200000000000968,0.22
1.4837500000000001,0.2161483385802923,0.10081912900184678,0.21999999999993605,0.22
1.485,0.21642333858029222,0.10088857615839648,0.21999999999998046,0.22
1.48625,0.2166983385802922,0.1009579424278236,0.22000000000002487,0.22
1.4875,0.21697333858029222,0.10102722795136325,0.22000000000004707,0.22
1.48875,0.21724833858029227,0.10109643286992193,0.21999999999995826,0.22
1.49,0.2175233385802922,0.10116555732407845,0.21999999999995826,0.22
1.49125,0.21779833858029216,0.10123460145408496,0.22000000000004707,0.22
1.4925,0.2180733385802922,0.10130356539986787,0.2199999999999858,0.22
1.4937500000000001,0.21834833858029223,0.10137244930102869,0.21999999999998046,0.22
1.495,0.2186233385802922,0.1014412532968451,0.22000000000002487,0.22
1.49625,0.21889833858029223,0.10150997752627185,0.22000000000004707,0.22
1.4975,0.21917333858029228,0.10157862212794168,0.21999999999995826,0.22
1.49875,0.21944833858029222,0.10164718724016622,0.21999999999995826,0.22
1.5,0.21972333858029217,0.10171567300093702,0.22000000000004707,0.22
1.50125,0.21999833858029222,0.10178407954792643,0.22000000000002487,0.22
1.5025,0.22027333858029224,0.10185240701848843,0.21999999999994138,0.22
1.5037500000000001,0.2205483385802922,0.10192065554965966,0.22000000000002487,0.22
1.5050000000000001,0.22082333858029224,0.10198882527816035,0.22000000000002487,0.22
1.50625,0.22109833858029226,0.10205691634039511,0.21999999999998046,0.22
1.5075,0.22137333858029223,0.10212492887245397,0.21999999999995826,0.22
1.50875,0.22164833858029218,0.1021928630101132,0.22000000000004707,0.22
1.51,0.22192333858029223,0.1022607188888363,0.22000000000002487,0.22
1.51125,0.22219833858029225,0.10232849664377477,0.21999999999998046,0.22
1.5125,0.22247333858029222,0.10239619640976913,0.21999999999993605,0.22
1.51375,0.22274833858029214,0.10246381832134975,0.2200000000000746,0.22
1.5150000000000001,0.22302333858029227,0.10253136251273784,0.21999999999998046,0.22
1.51625,0.22329833858029224,0.1025988291178461,0.21999999999995826,0.22
1.5175,0.22357333858029219,0.10266621827027987,0.22000000000004707,0.22
1.51875,0.22384833858029224,0.10273353010333793,0.22000000000002487,0.22
1.52,0.22412333858029226,0.10280076475001323,0.21999999999998046,0.22
1.52125,0.22439833858029223,0.10286792234299404,0.21999999999993605,0.22
1.5225,0.22467333858029215,0.10293500301466452,0.22000000000004707,0.22
1.52375,0.2249483385802922,0.10300200689710591,0.220000000000008,0.22
1.5250000000000001,0.22522333858029225,0.1030689341220971,0.21999999999995826,0.22
1.52625,0.2254983385802922,0.1031357848211156,0.22000000000004707,0.22
1.5275,0.22577333858029225,0.10320255912533857,0.22000000000002487,0.22
1.52875,0.22604833858029227,0.1032692571656434,0.21999999999995826,0.22
1.53,0.22632333858029222,0.10333587907260874,0.21999999999995826,0.22
1.53125,0.22659833858029216,0.10340242497651532,0.22000000000004707,0.22
1.5325,0.2268733385802922,0.10346889500734681,0.22000000000004707,0.22
1.53375,0.22714833858029226,0.10353528929479057,0.21999999999989697,0.22
1.5350000000000001,0.22742333858029218,0.10360160796823858,0.22000000000006928,0.22
1.5362500000000001,0.22769833858029226,0.1036678511567884,0.22000000000002487,0.22
1.5375,0.22797333858029228,0.10373401898924367,0.21999999999995826,0.22
1.53875,0.22824833858029223,0.1038001115941153,0.21999999999995826,0.22
1.54,0.22852333858029217,0.10386612909962209,0.22000000000004707,0.22
1.54125,0.22879833858029222,0.1039320716336917,0.22000000000004707,0.22
1.5425,0.22907333858029227,0.10399793932396127,0.21999999999993605,0.22
1.54375,0.2293483385802922,0.10406373229777842,0.21999999999998046,0.22
1.545,0.22962333858029216,0.10412945068220211,0.2200000000000746,0.22
1.5462500000000001,0.2298983385802923,0.10419509460400331,0.21999999999995826,0.22
1.5475,0.23017333858029224,0.10426066418966579,0.21999999999995826,0.22
1.54875,0.23044833858029218,0.10432615956538711,0.22000000000004707,0.22
1.55,0.23072333858029223,0.10439158085707939,0.22000000000004707,0.22
1.55125,0.23099833858029228,0.10445692819036995,0.21999999999993605,0.22
1.5525,0.2312733385802922,0.10452220169060222,0.21999999999998046,0.22
1.55375,0.23154833858029217,0.1045874014828367,0.22000000000002487,0.22
1.555,0.2318233385802922,0.10465252769185147,0.220000000000008,0.22
1.5562500000000001,0.23209833858029225,0.10471758044214319,0.21999999999995826,0.22
1.5575,0.2323733385802922,0.10478255985792775,0.22000000000002487,0.22
1.55875,0.2326483385802922,0.10484746606314126,0.22000000000006928,0.22
1.56,0.2329233385802923,0.10491229918144064,0.21999999999993605,0.22
1.56125,0.2331983385802922,0.10497705933620442,0.21999999999998046,0.22
1.5625,0.23347333858029218,0.10504174665053373,0.22000000000002487,0.22
1.56375,0.2337483385802922,0.10510636124725284,0.22000000000004707,0.22
1.565,0.23402333858029226,0.10517090324891007,0.21999999999991918,0.22
1.5662500000000001,0.2342983385802922,0.10523537277777845,0.22000000000002487,0.22
1.5675000000000001,0.23457333858029222,0.10529976995585669,0.22000000000006928,0.22
1.56875,0.2348483385802923,0.10536409490486977,0.21999999999993605,0.22
1.57,0.23512333858029222,0.10542834774626968,0.21999999999998046,0.22
1.57125,0.2353983385802922,0.10549252860123642,0.22000000000002487,0.22
1.5725,0.2356733385802922,0.10555663759067853,0.22000000000004707,0.22
1.57375,0.23594833858029227,0.10562067483523395,0.21999999999995826,0.22
1.575,0.2362233385802922,0.1056846404552707,0.21999999999995826,0.22
1.57625,0.23649833858029215,0.10574853457088777,0.2200000000000746,0.22
1.5775000000000001,0.2367733385802923,0.10581235730191582,0.21999999999995826,0.22
1.57875,0.23704833858029223,0.10587610876791775,0.21999999999998046,0.22
1.58,0.2373233385802922,0.10593978908818975,0.22000000000002487,0.22
1.58125,0.23759833858029222,0.10600339838176183,0.22000000000002487,0.22
1.5825,0.23787333858029225,0.10606693676739862,0.21999999999998046,0.22
1.58375,0.23814833858029222,0.10613040436360012,0.21999999999995826,0.22
1.585,0.23842333858029216,0.10619380128860245,0.22000000000004707,0.22
1.58625,0.2386983385802922,0.10625712766037856,0.2199999999999858,0.22
1.5875000000000001,0.23897333858029224,0.10632038359663895,0.21999999999998046,0.22
1.58875,0.2392483385802922,0.1063835692148324,0.22000000000002487,0.22
1.59,0.23952333858029223,0.10644668463214677,0.22000000000002487,0.22
1.59125,0.23979833858029226,0.1065097299655096,0.21999999999998046,0.22
1.5925,0.24007333858029223,0.10657270533158894,0.21999999999995826,0.22
1.59375,0.24034833858029217,0.10663561084679403,0.22000000000004707,0.22
1.595,0.24062333858029222,0.10669844662727601,0.22000000000002487,0.22
1.59625,0.24089833858029225,0.10676121278892862,0.21999999999994138,0.22
1.5975000000000001,0.24117333858029222,0.10682390944738897,0.22000000000002487,0.22
1.5987500000000001,0.24144833858029224,0.10688653671803819,0.22000000000002487,0.22
1.6,0.24172333858029227,0.10694909471600214,0.21999999999998046,0.22
1.60125,0.24199833858029224,0.10701158355615219,0.21999999999995826,0.22
1.6025,0.24227333858029218,0.10707400335310582,0.22000000000004707,0.22
1.60375,0.24254833858029223,0.10713635422122744,0.22000000000002487,0.22
1.605,0.24282333858029226,0.10719863627462892,0.21999999999995826,0.22
1.60625,0.2430983385802922,0.10726084962717045,0.21999999999995826,0.22
1.6075,0.24337333858029214,0.10732299439246117,0.2200000000000746,0.22
1.6087500000000001,0.24364833858029228,0.10738507068385987,0.21999999999998046,0.22
1.61,0.24392333858029225,0.1074470786144756,0.21999999999993605,0.22
1.61125,0.24419833858029216,0.10750901829716847,0.22000000000006928,0.22
1.6125,0.24447333858029224,0.10757088984455036,0.22000000000002487,0.22
1.61375,0.24474833858029227,0.10763269336898543,0.21999999999995826,0.22
1.615,0.2450233385802922,0.10769442898259092,0.21999999999995826,0.22
1.61625,0.24529833858029215,0.10775609679723785,0.22000000000004707,0.22
1.6175,0.2455733385802922,0.10781769692455172,0.220000000000008,0.22
1.6187500000000001,0.24584833858029226,0.10787922947591295,0.21999999999993605,0.22
